user_id,num_sessions,avg_session_duration,std_session_duration,avg_clicks,bookings,canceled_trips,num_trips,destinations,avg_checked_bags,avg_seats,avg_nights,avg_rooms,std_nights,num_flights,num_hotels,total_money_spent_per_flight,avg_money_spent_per_flight,avg_money_spent_per_seat,total_money_spent_per_hotel,avg_money_spent_per_hotel,avg_time_after_booking,avg_distance_km,avg_price_per_km,summer,spring,fall,winter,gender,married,has_children,home_country,age,group
437162,8,263.875,304.8242760767493,35.875,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,546.44,546.44,546.44,253.65,253.65,6.0,2820.554273003017,0.1937349708992518,0.0,0.0,0.0,1.0,F,False,False,usa,32.61369863013699,4
437251,8,137.625,72.27316731876164,18.75,3,0.0,3.0,2.0,0.3333333333333333,1.0,1.3333333333333333,1.0,0.5773502691896257,6.0,3.0,1087.12,362.3733333333334,362.3733333333334,281.0,93.66666666666669,7.333333333333333,1941.244674493583,0.1913216784556935,1.0,1.0,0.0,1.0,F,False,False,canada,45.43835616438356,3
437539,8,148.875,89.99275764510958,20.0,5,0.0,5.0,5.0,0.4,1.0,1.8,1.0,1.3038404810405295,10.0,5.0,1692.15,338.43,338.43,1204.0,240.8,7.2,1825.18943874934,0.1812444726071463,1.0,2.0,0.0,2.0,F,False,False,usa,48.01643835616439,5
437549,8,122.125,81.1091636535073,16.375,3,0.0,3.0,3.0,1.0,1.0,2.6666666666666665,1.0,2.0816659994661326,6.0,3.0,1010.85,336.95,336.95,898.0,299.3333333333333,8.333333333333334,1928.2618224141145,0.1744460071719084,0.0,1.0,0.0,2.0,F,False,False,usa,41.81369863013698,3
438189,9,145.0,94.72460081731673,19.444444444444443,6,0.0,6.0,6.0,0.8333333333333334,1.1666666666666667,2.2,1.2,1.3038404810405295,12.0,5.0,2054.23,342.37166666666667,274.1191666666667,2669.3,444.8833333333334,7.666666666666667,1564.111773781091,0.2046915567549816,1.0,2.0,0.0,3.0,F,True,False,usa,38.41095890410959,5
438406,8,111.375,47.74616663745299,15.0,4,0.0,4.0,2.0,0.5,1.25,2.0,1.3333333333333333,1.7320508075688772,8.0,3.0,2670.3205,667.580125,578.720125,1331.0,332.75,6.5,3480.961484122447,0.2120657412132417,1.0,2.0,0.0,1.0,F,False,False,usa,45.4027397260274,5
438551,8,241.125,270.34445620356263,32.875,3,1.0,2.0,0.0,,,2.0,1.0,0.0,0.0,2.0,0.0,,,451.5,225.75,6.0,,,0.0,0.0,0.0,2.0,F,True,True,usa,38.586301369863016,4
438596,8,94.375,61.82218164103514,12.625,2,0.0,2.0,1.0,1.0,1.0,4.5,1.0,0.7071067811865476,2.0,2.0,97.632,97.632,97.632,1372.0,686.0,8.5,578.1383453922048,0.1688730747201471,0.0,1.0,0.0,1.0,F,False,False,usa,26.21917808219178,3
438839,8,121.0,92.34098300785595,16.375,3,0.0,3.0,3.0,0.6666666666666666,1.0,6.666666666666667,1.0,5.507570547286102,5.0,3.0,576.574,192.1913333333333,192.1913333333333,2932.0,977.3333333333334,6.0,1372.525488667263,0.1372417288020085,0.0,1.0,0.0,2.0,F,False,True,usa,51.83287671232877,3
438937,8,90.375,101.23090648893464,12.0,2,0.0,2.0,2.0,0.5,1.0,2.5,1.0,2.1213203435596424,3.0,2.0,665.34,332.67,332.67,1255.25,627.625,7.0,2596.824052218648,0.1519075720251135,0.0,0.0,0.0,2.0,F,False,False,usa,39.52054794520548,3
438985,8,254.373741,268.3079340253776,23.25,3,1.0,2.0,2.0,0.5,1.0,2.0,1.0,0.0,4.0,2.0,1281.7385,640.86925,640.86925,584.1,292.05,5.5,3625.3229543032858,0.175359294076531,0.0,2.0,0.0,0.0,F,False,False,usa,31.96164383561644,4
438995,8,81.0,63.90618123468183,10.875,0,0.0,,,,,,,,,,,,,,,,,,,,,,F,False,False,usa,25.791780821917808,1
439052,9,132.44444444444446,71.39697316958035,17.88888888888889,4,0.0,4.0,4.0,0.5,1.0,4.25,1.0,2.8722813232690143,8.0,4.0,2058.542,514.6355,514.6355,2468.0,617.0,5.75,3070.0643366733198,0.1622456137738686,0.0,1.0,0.0,3.0,F,True,False,usa,53.86849315068493,5
439120,8,149.125,153.69583831153565,20.0,2,0.0,2.0,2.0,0.5,1.0,1.0,1.0,,4.0,1.0,797.9100000000001,398.955,398.955,83.7,41.85,8.5,2054.225822526972,0.1937201076684743,0.0,1.0,0.0,1.0,M,True,False,usa,40.61917808219178,3
439363,8,132.75,107.0603968394876,17.875,4,0.0,4.0,3.0,0.3333333333333333,1.0,5.666666666666667,1.0,6.429100507328636,6.0,3.0,616.3,205.4333333333333,205.4333333333333,2087.0,521.75,7.5,1192.0766753334344,0.1738795967949002,0.0,3.0,0.0,1.0,F,False,False,usa,53.68219178082192,5
440212,8,138.375,127.76198573910786,18.625,1,0.0,1.0,1.0,1.0,1.0,2.0,1.0,,2.0,1.0,520.812,520.812,520.812,116.0,116.0,5.0,3216.649512671931,0.1619113297697715,0.0,1.0,0.0,0.0,F,True,True,usa,41.24109589041096,3
440655,8,126.75,47.4334119732976,17.0,3,0.0,3.0,2.0,0.0,1.0,1.6666666666666667,1.0,1.1547005383792517,6.0,3.0,985.98,328.66,328.66,1142.6,380.8666666666666,5.666666666666667,1980.7600741403064,0.1659206100522275,1.0,0.0,0.0,2.0,F,False,True,canada,33.0986301369863,3
441200,8,106.0,60.22576572483622,14.25,3,0.0,3.0,2.0,1.0,1.0,3.5,1.0,2.1213203435596424,4.0,2.0,545.24,272.62,272.62,588.0,196.0,10.0,1523.2686192903186,0.1736699917959059,0.0,1.0,0.0,2.0,F,False,True,canada,37.66301369863014,3
441205,8,139.875,121.61935642463683,18.75,2,0.0,2.0,2.0,0.5,1.0,,,,4.0,0.0,797.74,398.87,398.87,0.0,0.0,8.5,2257.3863510188285,0.1783664344839813,1.0,0.0,0.0,1.0,F,True,True,usa,48.73698630136986,3
441448,8,74.0,62.60762162639854,9.875,1,0.0,1.0,1.0,1.0,1.0,2.0,1.0,,2.0,1.0,335.04,335.04,335.04,1200.0,1200.0,7.0,1940.200859234846,0.1726831520588694,1.0,0.0,0.0,0.0,F,False,True,usa,30.654794520547945,3
441457,8,106.25,81.72034193341513,14.375,3,0.0,3.0,2.0,0.0,1.0,3.6666666666666665,1.3333333333333333,3.7859388972001824,4.0,3.0,172.43800000000002,86.21900000000001,86.21900000000001,3241.0,1080.3333333333333,5.333333333333333,491.3042771489542,0.1728555328670629,0.0,1.0,0.0,2.0,F,True,False,usa,61.057534246575344,3
441982,8,112.875,47.510713077608685,15.25,5,0.0,5.0,4.0,0.4,1.4,2.6666666666666665,1.0,1.5275252316519468,9.0,3.0,1176.803,235.3606,190.6019333333333,2418.0,483.6,5.6,1556.901918762835,0.2363894074181722,0.0,3.0,0.0,2.0,F,False,False,usa,49.27945205479452,5
442484,8,121.75,56.81989088338696,16.25,3,0.0,3.0,3.0,0.3333333333333333,1.0,1.0,1.0,,6.0,1.0,757.417,252.47233333333332,252.47233333333332,85.0,28.33333333333333,7.666666666666667,1723.8977758373665,0.1378189283040098,1.0,1.0,0.0,1.0,F,True,False,usa,45.43835616438356,3
442718,8,121.25,77.764755145613,16.25,4,0.0,4.0,4.0,0.25,1.25,5.0,1.5,1.4142135623730951,8.0,2.0,2808.9295,702.232375,543.293625,1264.8,316.2,7.5,3193.832724260008,0.2179980052412375,0.0,2.0,0.0,2.0,F,True,True,usa,50.75890410958904,5
442812,8,78.25,50.17042384285216,10.5,1,0.0,1.0,0.0,,,10.0,1.0,,0.0,1.0,0.0,,,850.0,850.0,10.0,,,0.0,1.0,0.0,0.0,F,True,True,usa,57.038356164383565,1
442819,8,71.0,80.22824582758511,9.5,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,714.69,714.69,714.69,85.0,85.0,6.0,3763.957399384715,0.1898772818514972,0.0,0.0,0.0,1.0,F,True,False,canada,73.6,3
442833,8,121.625,61.18341862208841,16.5,4,0.0,4.0,4.0,0.25,1.25,1.25,1.25,0.5,8.0,4.0,2566.24,641.5600000000001,491.76,1594.0,398.5,6.25,2677.4848594580058,0.2292045381254352,1.0,2.0,0.0,1.0,F,True,False,canada,41.45479452054794,5
443305,8,86.125,79.38772395204258,11.5,1,0.0,1.0,1.0,1.0,1.0,3.0,1.0,,2.0,1.0,206.2,206.2,206.2,435.0,435.0,8.0,1187.7586618438763,0.1736042906897392,1.0,0.0,0.0,0.0,F,False,False,usa,23.34520547945205,3
443453,8,134.875,80.84277068129576,18.0,4,0.0,4.0,4.0,0.25,1.0,1.25,1.0,0.5,8.0,4.0,1404.622,351.1555,351.1555,797.3,199.325,6.25,2130.9424703396217,0.1704053327627935,0.0,3.0,0.0,1.0,F,False,False,usa,38.69315068493151,5
443598,8,86.125,83.1271616260293,11.625,2,0.0,2.0,2.0,0.5,1.0,4.5,1.0,2.1213203435596424,4.0,2.0,2257.454,1128.727,1128.727,1498.65,749.325,11.5,6778.060497465505,0.1658747733229985,1.0,1.0,0.0,0.0,F,False,False,usa,45.38630136986301,3
443652,8,119.75,44.35167898255295,16.125,4,0.0,4.0,4.0,1.0,1.25,2.75,1.25,1.2583057392117916,7.0,4.0,1559.84,389.96,250.855,1551.0,387.75,6.5,1623.3362795896478,0.200782087774565,1.0,2.0,0.0,1.0,F,False,False,usa,32.37534246575343,5
444387,8,106.75,64.27118883516715,14.375,3,0.0,3.0,3.0,0.3333333333333333,1.3333333333333333,1.0,1.0,0.0,6.0,2.0,1398.0,466.0,314.74666666666667,168.0,56.0,126.66666666666669,1840.566978091123,0.2289870762105408,1.0,0.0,0.0,2.0,F,True,False,usa,47.83835616438356,3
444885,8,127.125,104.09533748307022,17.125,1,0.0,1.0,1.0,2.0,1.0,3.0,1.0,,2.0,1.0,469.48,469.48,469.48,333.0,333.0,5.0,2510.938355777832,0.1869739250745428,1.0,0.0,0.0,0.0,F,True,False,usa,34.87397260273973,3
445351,8,106.25,88.27513806276373,14.125,4,0.0,4.0,4.0,0.0,1.0,3.6666666666666665,1.0,1.5275252316519468,8.0,3.0,962.11,240.5275,240.5275,1138.8,284.7,4.75,1329.1792777736891,0.1824389185926933,0.0,3.0,0.0,1.0,F,True,True,usa,55.31780821917808,5
445515,8,111.875,90.18938407595432,15.125,2,0.0,2.0,2.0,0.5,1.0,2.0,1.0,0.0,4.0,2.0,1370.94,685.47,685.47,684.0,342.0,9.0,3561.9547291322297,0.1923741048639832,1.0,0.0,0.0,1.0,F,False,False,canada,42.0027397260274,3
446124,8,134.625,76.42351451895269,18.0,5,0.0,5.0,4.0,0.6,1.0,2.8,1.0,2.949576240750525,10.0,5.0,1810.02,362.004,362.004,1745.4,349.08000000000004,6.4,1957.6149735504885,0.183910103229624,1.0,2.0,0.0,2.0,F,False,False,usa,47.1972602739726,5
446138,8,264.75,299.14246486534523,35.875,3,1.0,2.0,1.0,0.0,1.0,8.0,1.0,9.899494936611664,2.0,2.0,236.69,236.69,236.69,5291.0,2645.5,6.0,1311.951084160657,0.1804106897410938,0.0,1.0,0.0,1.0,F,True,False,usa,41.42465753424658,4
446473,8,114.625,61.50479075417041,15.375,3,0.0,3.0,3.0,0.6666666666666666,1.0,1.5,1.0,0.7071067811865476,6.0,2.0,1375.89,458.63000000000005,458.63000000000005,590.2,196.73333333333332,5.666666666666667,2572.7377218787547,0.1780507652181315,0.0,2.0,0.0,1.0,F,True,False,usa,50.73698630136986,3
446933,8,152.5,102.66728509399394,20.5,4,0.0,4.0,4.0,0.5,1.25,1.5,1.25,1.0,8.0,4.0,1013.7815,253.445375,209.571625,697.0,174.25,5.0,1398.3130559805363,0.2161983759586543,1.0,1.0,0.0,2.0,M,False,False,canada,49.25205479452055,5
447053,8,133.5,90.91754506144564,17.875,2,0.0,2.0,2.0,0.5,1.0,2.5,1.0,0.7071067811865476,4.0,2.0,884.74,442.37,442.37,383.0,191.5,6.0,2501.855244691956,0.1794681366766767,0.0,1.0,0.0,1.0,F,False,True,usa,39.52328767123288,3
447591,8,134.0,97.82783711339891,18.0,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,,2.0,1.0,245.0,245.0,245.0,229.0,229.0,6.0,1421.414001986333,0.1723635757475503,0.0,0.0,0.0,1.0,M,False,False,canada,24.432876712328767,3
447737,8,110.0,46.82490179991228,14.75,3,0.0,3.0,2.0,1.0,1.3333333333333333,1.5,1.5,0.7071067811865476,6.0,2.0,2087.05,695.6833333333334,506.7716666666667,229.6,76.53333333333333,7.333333333333333,2872.791610216607,0.2342132017630029,0.0,2.0,0.0,1.0,F,False,False,canada,44.1972602739726,3
447951,8,176.375,147.9178705517742,23.625,2,0.0,2.0,2.0,0.5,1.0,1.5,1.0,0.7071067811865476,4.0,2.0,186.41000000000005,93.205,93.205,676.0,338.0,7.0,493.50656438083735,0.189328156524079,0.0,0.0,0.0,2.0,F,False,False,usa,44.45753424657534,3
448025,8,88.5,82.75782224573786,11.875,1,0.0,1.0,1.0,0.0,1.0,4.0,1.0,,2.0,1.0,147.12,147.12,147.12,608.0,608.0,8.0,798.6561791196356,0.1842094305989987,0.0,1.0,0.0,0.0,F,False,False,canada,31.432876712328767,3
448154,8,124.125,107.43694163820668,16.75,2,0.0,2.0,2.0,0.0,3.0,7.0,2.0,,4.0,1.0,2833.6000000000004,1416.8000000000002,551.0075,1806.0,903.0,6.0,3057.484010067316,0.5113055501701497,0.0,1.0,0.0,1.0,F,False,False,usa,57.62191780821918,3
448295,8,124.875,108.71251406478332,16.75,2,0.0,2.0,2.0,0.5,1.0,1.5,1.0,0.7071067811865476,4.0,2.0,526.45,263.225,263.225,556.0,278.0,4.0,1483.0908464568097,0.177243456011495,0.0,1.0,0.0,1.0,M,True,False,usa,53.46849315068493,3
448467,9,93.66666666666669,85.81957818586619,12.666666666666666,2,0.0,2.0,0.0,,,9.5,1.0,0.7071067811865476,0.0,2.0,0.0,,,4732.0,2366.0,5.0,,,0.0,2.0,0.0,0.0,F,False,False,canada,40.08493150684932,2
448564,8,166.625,76.44594261867103,22.5,5,0.0,5.0,2.0,0.5,1.0,2.0,1.0,1.7320508075688772,7.0,5.0,1576.77,394.1925,394.1925,1126.0,225.2,10.0,2315.5433601997247,0.1595795181965127,0.0,4.0,0.0,1.0,F,False,False,usa,51.136986301369866,5
449033,9,215.0,226.12496545052247,29.11111111111111,5,0.0,5.0,5.0,1.0,1.0,2.6,1.0,3.049590136395381,10.0,5.0,1467.92,293.584,293.584,1583.0,316.6,7.4,1746.3187493012574,0.1713308281465865,0.0,2.0,0.0,3.0,F,False,False,usa,43.106849315068494,5
449326,8,198.875,166.5939781967781,26.75,2,0.0,2.0,2.0,0.5,1.0,3.5,1.0,3.5355339059327378,4.0,2.0,1293.06,646.53,646.53,715.0,357.5,6.5,3815.452035178242,0.1681221935950153,0.0,0.0,0.0,2.0,F,False,False,canada,40.90684931506849,3
449619,8,139.125,73.61179544455786,18.75,3,0.0,3.0,3.0,1.0,1.0,5.333333333333333,1.0,4.163331998932265,6.0,3.0,1046.53,348.8433333333333,348.8433333333333,2004.0,668.0,6.333333333333333,1918.6741996141693,0.1782557795190732,1.0,1.0,0.0,1.0,F,False,False,usa,37.40547945205479,5
449804,8,125.875,123.79526589148252,16.875,3,0.0,3.0,3.0,1.0,1.0,1.6666666666666667,1.0,1.1547005383792517,6.0,3.0,1443.41,481.1366666666666,481.1366666666666,1067.0,355.6666666666667,6.0,2591.5250187828574,0.1880311607340684,1.0,0.0,0.0,2.0,F,True,False,usa,43.704109589041096,3
449980,8,179.25,196.59875744411875,15.125,1,1.0,,,,,,,,,,,,,,,,,,,,,,F,False,False,canada,20.095890410958905,1
450164,8,182.0,122.32392593905271,24.375,4,0.0,4.0,4.0,0.5,1.5,3.25,1.5,1.2583057392117916,8.0,4.0,1393.51,348.3775,236.0575,2401.0,600.25,5.75,1323.4706250314007,0.2702914085510949,0.0,3.0,0.0,1.0,F,True,False,usa,39.08493150684932,5
450193,8,147.875,132.65469406373398,19.875,2,0.0,2.0,2.0,0.5,1.0,8.0,1.0,9.899494936611664,4.0,2.0,1062.793,531.3965,531.3965,6068.0,3034.0,6.5,3092.608235662281,0.1738528450323472,0.0,1.0,0.0,1.0,F,False,False,canada,36.99178082191781,2
450305,8,128.875,93.11350600208328,17.375,3,0.0,3.0,2.0,0.5,1.0,3.6666666666666665,1.0,2.516611478423584,4.0,3.0,355.3055,177.65275,177.65275,1774.6,591.5333333333334,8.666666666666666,1267.7322128471938,0.150055072669575,0.0,2.0,0.0,1.0,F,False,False,usa,41.2,3
450615,8,129.875,76.73784221993363,17.375,4,0.0,4.0,4.0,0.75,1.25,5.0,1.0,6.082762530298219,8.0,3.0,1206.0549999999998,301.51375,226.2,585.0,146.25,8.25,1311.2962160321918,0.2179802052848641,2.0,1.0,0.0,1.0,F,False,False,usa,46.23835616438356,5
451291,9,119.77777777777776,89.81338677749795,16.22222222222222,4,0.0,4.0,4.0,0.5,1.25,1.0,1.0,,8.0,1.0,3322.2270000000003,830.5567500000001,535.795875,182.0,45.5,69.0,3105.1834143892875,0.2175039692457081,0.0,2.0,0.0,2.0,F,True,False,usa,56.43561643835616,5
451674,9,77.55555555555556,51.19597423409167,10.333333333333334,0,0.0,,,,,,,,,,,,,,,,,,,,,,F,False,True,usa,26.28219178082192,1
452034,8,350.875,294.89438181927346,38.875,3,2.0,1.0,1.0,1.0,1.0,5.0,1.0,,2.0,1.0,262.41,262.41,262.41,1570.0,1570.0,9.0,1515.6357171160516,0.1731352705908206,0.0,0.0,0.0,1.0,F,False,False,usa,51.62191780821918,4
452532,8,276.75,286.7715616504338,37.375,3,1.0,2.0,1.0,1.0,1.0,,,,4.0,0.0,641.1675,320.58375,320.58375,0.0,0.0,7.5,2072.775868129785,0.1546639725641223,1.0,1.0,0.0,0.0,F,False,False,usa,34.74794520547945,4
452594,8,166.75,175.99330344403123,22.625,4,0.0,4.0,3.0,0.3333333333333333,1.0,5.25,1.25,2.217355782608345,6.0,4.0,1025.881,341.96033333333327,341.96033333333327,4048.0,1012.0,10.5,1959.96739452094,0.1733749119994359,1.0,2.0,0.0,1.0,F,False,True,usa,46.14520547945205,5
452612,8,244.625,314.58950009723554,31.625,2,1.0,1.0,1.0,2.0,1.0,4.0,1.0,,2.0,1.0,341.65,341.65,341.65,592.0,592.0,10.0,2024.5582254593123,0.1687528645527049,1.0,0.0,0.0,0.0,F,True,True,usa,44.83835616438356,4
453143,8,126.0,88.10059185791141,16.875,5,0.0,5.0,4.0,0.75,1.0,3.2,1.0,2.683281572999748,7.0,5.0,1704.4,426.1,426.1,2407.1000000000004,481.4200000000001,6.0,2679.2293743967684,0.1574460346610183,1.0,2.0,0.0,2.0,F,False,False,usa,47.989041095890414,5
453168,9,103.55555555555556,89.76234053197241,13.77777777777778,4,0.0,4.0,4.0,0.5,1.0,3.0,1.0,1.0,7.0,3.0,1326.442,331.6105,331.6105,728.0,182.0,5.5,2089.584721990026,0.139640880467002,1.0,2.0,0.0,1.0,F,True,False,usa,48.28767123287671,5
454264,8,137.625,83.74440279803778,18.625,1,0.0,1.0,1.0,0.0,1.0,,,,2.0,0.0,733.54,733.54,733.54,0.0,0.0,4.0,4151.7735389098425,0.1766811202791687,0.0,0.0,0.0,1.0,F,False,True,usa,51.16712328767123,3
454430,8,110.375,70.41091128917043,14.75,3,0.0,3.0,2.0,0.0,2.5,2.333333333333333,2.0,0.5773502691896258,4.0,3.0,2499.19,1249.595,542.03,2299.5,766.5,8.666666666666666,2835.617611815307,0.476827756499147,1.0,0.0,0.0,2.0,F,True,False,canada,40.2958904109589,3
454616,8,101.25,57.7154349249092,13.5,1,0.0,1.0,1.0,0.0,1.0,2.0,1.0,,2.0,1.0,495.69,495.69,495.69,806.0,806.0,8.0,2912.932071417906,0.1701687467633657,0.0,0.0,0.0,1.0,F,True,False,usa,46.79178082191781,3
454661,8,118.5,68.148996429043,15.875,3,0.0,3.0,3.0,0.3333333333333333,1.0,1.6666666666666667,1.0,0.5773502691896257,6.0,3.0,1001.2985,333.76616666666666,333.76616666666666,1043.0,347.6666666666667,5.333333333333333,1970.1073177568044,0.1654302389264135,0.0,3.0,0.0,0.0,F,False,False,usa,47.87123287671233,3
454920,8,124.5,48.28782751081565,16.75,5,0.0,5.0,5.0,0.6,1.6,3.8,1.6,3.8340579025361623,9.0,5.0,4905.37,981.074,559.48,3064.0,612.8,9.0,3605.425995805735,0.2593652399298362,1.0,2.0,0.0,2.0,F,True,False,usa,40.1945205479452,5
454934,8,231.125,305.3608813472067,26.875,3,1.0,2.0,2.0,0.5,1.0,2.5,1.0,2.1213203435596424,4.0,2.0,764.2,382.1,382.1,735.0,367.5,7.5,2033.3478764758345,0.1861044908272328,1.0,1.0,0.0,0.0,F,True,False,usa,44.16986301369863,4
454955,8,76.875,54.809898741012105,10.25,1,0.0,1.0,1.0,1.0,1.0,3.0,1.0,,2.0,1.0,481.34,481.34,481.34,804.0,804.0,12.0,2350.4472445951333,0.2047865575825384,0.0,0.0,0.0,1.0,F,True,False,usa,52.9041095890411,3
456226,8,122.375,81.13821981215582,16.25,5,0.0,5.0,4.0,1.0,1.2,4.5,1.0,4.041451884327381,10.0,4.0,6023.45,1204.69,726.547,1704.0,340.8,50.4,4142.441636573164,0.208142362165723,0.0,2.0,0.0,3.0,F,False,False,usa,50.07945205479452,5
456318,8,112.375,75.5114702734435,15.0,1,0.0,1.0,1.0,0.0,1.0,2.0,1.0,,2.0,1.0,347.66,347.66,347.66,302.0,302.0,7.0,1994.349248958648,0.1743225265993562,0.0,0.0,0.0,1.0,F,False,False,usa,32.27945205479452,3
456663,9,76.44444444444444,63.51399670763743,10.22222222222222,2,0.0,2.0,2.0,1.5,1.0,2.0,1.0,0.0,4.0,2.0,812.981,406.4905,406.4905,744.0,372.0,8.0,2376.794635345929,0.1710852529982612,0.0,1.0,0.0,1.0,F,True,True,usa,39.58904109589041,3
456671,8,101.625,65.50231729815802,13.625,1,0.0,1.0,1.0,2.0,1.0,1.0,1.0,,2.0,1.0,392.49,392.49,392.49,160.0,160.0,5.0,2654.2234903954154,0.1478737572100714,0.0,0.0,0.0,1.0,F,False,False,usa,39.84383561643836,3
457468,8,136.5,92.83933895253055,18.25,4,0.0,4.0,2.0,2.0,2.0,4.5,1.5,1.2909944487358056,4.0,4.0,293.5325,146.76625,73.35875,3247.0,811.75,5.75,469.1495790557459,0.2936303789230906,1.0,1.0,0.0,2.0,F,True,False,usa,42.56712328767123,5
457599,8,140.5,70.650042968342,18.75,5,0.0,5.0,4.0,0.5,1.0,2.5,1.0,0.5773502691896257,7.0,4.0,864.8645,216.216125,216.216125,2250.3,450.06000000000006,5.6,1276.077371281875,0.1529729044965914,1.0,1.0,0.0,3.0,F,True,False,usa,41.30958904109589,5
457967,8,91.875,126.51531527842783,12.25,0,0.0,,,,,,,,,,,,,,,,,,,,,,F,False,False,usa,22.649315068493152,1
458479,8,497.125,303.05418539547395,67.375,4,2.0,2.0,1.0,1.0,1.0,7.0,1.0,8.48528137423857,2.0,2.0,397.17,397.17,397.17,2612.0,1306.0,4.5,2257.59321232905,0.1759262908087231,0.0,2.0,0.0,0.0,F,False,False,usa,47.24657534246575,4
458688,9,197.33333333333331,187.72985910611024,26.55555555555556,2,0.0,2.0,2.0,0.0,1.0,10.0,1.0,,4.0,1.0,105.34199999999998,52.67099999999999,52.67099999999999,2380.0,1190.0,7.0,416.0276556135491,0.1312739983806587,1.0,0.0,0.0,1.0,F,False,False,usa,45.07123287671233,4
458725,8,61.125,38.79778160079333,8.125,0,0.0,,,,,,,,,,,,,,,,,,,,,,F,False,False,usa,19.48219178082192,1
458762,9,91.66666666666669,65.9886353851934,12.22222222222222,4,0.0,4.0,3.0,1.0,1.0,5.0,1.0,,6.0,1.0,720.72,240.24,240.24,425.0,106.25,4.75,1293.8676377281718,0.1869716142086712,1.0,2.0,0.0,1.0,F,True,True,canada,41.83835616438356,3
458814,8,103.375,49.074105770180445,14.0,4,0.0,4.0,3.0,0.0,1.6666666666666667,4.333333333333333,1.6666666666666667,3.511884584284246,5.0,3.0,611.879,203.95966666666664,135.5596666666667,4386.0,1096.5,8.5,1045.34344171492,0.1955312605578953,0.0,2.0,0.0,2.0,F,False,False,usa,34.35068493150685,5
458855,9,122.44444444444444,60.53534321186078,16.444444444444443,2,0.0,2.0,2.0,0.5,1.5,1.5,1.5,0.7071067811865476,4.0,2.0,830.6600000000001,415.33,301.89250000000004,520.8,260.4,6.0,1818.456193826692,0.2529234101438622,0.0,0.0,0.0,2.0,F,True,True,usa,32.26849315068493,3
458919,8,125.125,111.3661111572354,16.875,2,0.0,2.0,2.0,1.5,1.0,1.0,1.0,0.0,4.0,2.0,1336.23,668.115,668.115,298.0,149.0,5.5,3718.94223313662,0.1793578106805533,0.0,1.0,0.0,1.0,F,False,False,usa,38.64383561643836,3
459229,8,91.5,55.3250137176408,12.375,4,0.0,4.0,4.0,0.5,1.75,6.333333333333333,2.0,3.2145502536643185,8.0,3.0,3513.944,878.486,286.947875,5252.0,1313.0,6.0,1583.1728728393716,0.3084832949741275,0.0,3.0,0.0,1.0,F,True,False,usa,43.71232876712329,5
459486,9,102.88888888888889,106.76779060705113,13.88888888888889,2,0.0,2.0,2.0,0.5,1.0,3.0,1.0,,4.0,1.0,881.19,440.595,440.595,825.0,412.5,7.0,2546.4278492694634,0.1743149112742348,0.0,1.0,0.0,1.0,F,False,False,usa,30.638356164383563,3
459645,9,85.88888888888889,69.00623965346259,11.444444444444445,1,0.0,1.0,1.0,1.0,2.0,5.0,2.0,,2.0,1.0,695.78,695.78,347.89,1190.0,1190.0,7.0,1995.145458662884,0.3487364778236776,0.0,0.0,0.0,1.0,F,False,False,usa,32.12602739726027,3
460072,8,123.375,113.8368977340576,16.75,2,0.0,2.0,1.0,0.0,1.0,4.0,1.0,4.242640687119285,2.0,2.0,335.73,335.73,335.73,1420.6999999999998,710.3499999999999,15.5,1786.073162056549,0.1879710233221512,1.0,0.0,0.0,1.0,M,False,False,usa,51.2,3
460181,8,90.25,86.76363622756121,12.125,2,0.0,2.0,1.0,0.0,1.0,5.0,1.5,5.656854249492381,2.0,2.0,212.249,212.249,212.249,1899.0,949.5,10.0,1305.1749603526046,0.162621109389548,0.0,0.0,0.0,2.0,F,True,False,usa,67.71232876712328,3
460553,8,207.0,232.8003436423581,28.0,3,0.0,3.0,1.0,1.0,1.0,8.666666666666666,1.0,4.725815626252608,2.0,3.0,513.07,513.07,513.07,3853.0,1284.3333333333333,6.666666666666667,2761.434601700426,0.1857983526693204,1.0,1.0,0.0,1.0,F,True,True,usa,56.75068493150685,4
460625,9,262.22222222222223,257.12097239323833,29.33333333333333,5,1.0,4.0,3.0,0.3333333333333333,1.0,6.75,1.25,6.898067362191626,6.0,4.0,876.9970000000001,292.33233333333334,292.33233333333334,4316.6,1079.15,7.75,1665.855836350643,0.1720298708166495,1.0,1.0,0.0,2.0,F,True,True,usa,48.37534246575343,4
461559,8,157.5,118.16090724093144,21.0,4,0.0,4.0,4.0,0.5,1.0,3.6666666666666665,1.0,2.0816659994661326,8.0,3.0,1155.87,288.9675,288.9675,946.8,236.7,5.75,1604.660601150737,0.1875510251655111,1.0,2.0,0.0,1.0,F,False,False,canada,34.35342465753425,5
461744,9,89.44444444444444,70.61712099609964,12.0,2,0.0,2.0,1.0,0.0,1.0,4.0,1.0,1.4142135623730951,2.0,2.0,201.15,201.15,201.15,919.0,459.5,5.5,1059.934215458634,0.1897759286060619,0.0,1.0,0.0,1.0,F,False,False,usa,32.62465753424657,3
